OrderID,ProductID,Quantity,LineTotal,Category,Region,Country,OrderStatus,TotalAmount
ORD00030183,PROD00190,1,158.57,Toys,East,Australia,Completed,532.59
ORD00030184,PROD00371,5,103.2,Fashion,East,UK,Completed,113.59
ORD00030185,PROD00184,1,107.69,Beauty,North,Japan,Completed,832.94
ORD00030185,PROD00184,1,140.63,Books,North,Japan,Completed,832.94
ORD00030185,PROD00184,1,158.57,Toys,North,Japan,Completed,832.94
ORD00030185,PROD00184,2,310.63,Fashion,North,Japan,Completed,832.94
ORD00030185,PROD00184,1,175.41,Office Supplies,North,Japan,Completed,832.94
ORD00030186,PROD00042,2,587.26,Beauty,North,Japan,Cancelled,49.26
ORD00030186,PROD00042,2,576.29,Books,North,Japan,Cancelled,49.26
ORD00030186,PROD00042,1,509.67,Books,North,Japan,Cancelled,49.26
ORD00030186,PROD00042,1,53.49,Sports,North,Japan,Cancelled,49.26
ORD00030187,PROD00323,5,369.75,Home & Kitchen,North,Germany,Completed,68.23
ORD00030187,PROD00323,5,1478.15,Toys,North,Germany,Completed,68.23
ORD00030187,PROD00323,1,272.14,Electronics,North,Germany,Completed,68.23
ORD00030187,PROD00323,1,143.15,Books,North,Germany,Completed,68.23
ORD00030187,PROD00323,1,197.84,Books,North,Germany,Completed,68.23
ORD00030188,PROD00389,3,143.38,Sports,East,India,Completed,180.51
ORD00030188,PROD00389,3,1221.18,Home & Kitchen,East,India,Completed,180.51
ORD00030188,PROD00389,2,296.06,Books,East,India,Completed,180.51
ORD00030188,PROD00389,1,132.26,Beauty,East,India,Completed,180.51
ORD00030189,PROD00476,4,267.19,Beauty,North,France,Completed,490.15
ORD00030189,PROD00476,5,634.7,Fashion,North,France,Completed,490.15
ORD00030189,PROD00476,4,456.32,Office Supplies,North,France,Completed,490.15
ORD00030189,PROD00476,1,288.14,Books,North,France,Completed,490.15
ORD00030190,PROD00202,5,384.2,Automotive,Central,Canada,Completed,9.49
ORD00030190,PROD00202,2,295.02,Pet Supplies,Central,Canada,Completed,9.49
ORD00030190,PROD00202,1,73.64,Automotive,Central,Canada,Completed,9.49
ORD00030191,PROD00133,5,349.36,Fashion,East,Germany,Completed,216.29
ORD00030191,PROD00133,5,1552.2,Office Supplies,East,Germany,Completed,216.29
ORD00030191,PROD00133,2,1273.78,Automotive,East,Germany,Completed,216.29
ORD00030191,PROD00133,5,512.98,Pet Supplies,East,Germany,Completed,216.29
ORD00030191,PROD00133,1,68.43,Pet Supplies,East,Germany,Completed,216.29
ORD00030192,PROD00219,5,1656.3,Automotive,West,India,Completed,367.63
ORD00030192,PROD00219,1,82.87,Pet Supplies,West,India,Completed,367.63
ORD00030193,PROD00403,3,181.23,Pet Supplies,West,USA,Completed,146.38
ORD00030193,PROD00403,1,135.63,Fashion,West,USA,Completed,146.38
ORD00030193,PROD00403,1,26.85,Home & Kitchen,West,USA,Completed,146.38
ORD00030194,PROD00195,1,182.92,Books,North,France,Completed,11.54
ORD00030195,PROD00423,1,102.84,Beauty,East,Germany,Completed,99.13
ORD00030196,PROD00098,1,103.39,Sports,North,Japan,Completed,166.07
ORD00030196,PROD00098,1,124.44,Sports,North,Japan,Completed,166.07
ORD00030197,PROD00106,1,142.13,Home & Kitchen,West,France,Completed,210.16
ORD00030197,PROD00106,4,413.56,Sports,West,France,Completed,210.16
ORD00030197,PROD00106,3,377.48,Books,West,France,Completed,210.16
ORD00030197,PROD00106,5,448.8,Automotive,West,France,Completed,210.16
ORD00030197,PROD00106,1,85.79,Sports,West,France,Completed,210.16
ORD00030198,PROD00164,1,215.98,Home & Kitchen,South,UK,Completed,145.22
ORD00030199,PROD00448,5,1223.91,Automotive,East,India,Completed,74.09
ORD00030199,PROD00448,5,1070.5,Home & Kitchen,East,India,Completed,74.09
ORD00030199,PROD00448,2,289.34,Home & Kitchen,East,India,Completed,74.09
ORD00030199,PROD00448,3,477.18,Books,East,India,Completed,74.09
ORD00030199,PROD00448,1,64.12,Sports,East,India,Completed,74.09
ORD00030200,PROD00488,3,188.97,Fashion,North,Japan,Completed,37.98
ORD00030200,PROD00488,5,1433.3,Pet Supplies,North,Japan,Completed,37.98
ORD00030200,PROD00488,2,169.19,Home & Kitchen,North,Japan,Completed,37.98
ORD00030200,PROD00488,3,297.51,Automotive,North,Japan,Completed,37.98
ORD00030200,PROD00488,1,104.11,Electronics,North,Japan,Completed,37.98
ORD00030201,PROD00434,5,509.18,Pet Supplies,Central,Canada,Completed,100.23
ORD00030201,PROD00434,4,445.84,Books,Central,Canada,Completed,100.23
ORD00030201,PROD00434,1,118.55,Books,Central,Canada,Completed,100.23
ORD00030201,PROD00434,1,162.52,Electronics,Central,Canada,Completed,100.23
ORD00030202,PROD00161,1,97.28,Beauty,North,Canada,Completed,52.39
ORD00030202,PROD00161,1,129.84,Books,North,Canada,Completed,52.39
ORD00030202,PROD00161,3,880.89,Beauty,North,Canada,Completed,52.39
ORD00030202,PROD00161,2,424.98,Sports,North,Canada,Completed,52.39
ORD00030202,PROD00161,1,74.64,Sports,North,Canada,Completed,52.39
ORD00030203,PROD00233,4,312.66,Sports,South,Australia,Completed,340.02
ORD00030204,PROD00391,3,264.61,Home & Kitchen,South,Germany,Completed,959.6
ORD00030204,PROD00391,22,574.28,Toys,South,Germany,Completed,959.6
ORD00030205,PROD00337,8,520.07,Pet Supplies,West,India,Completed,606.7
ORD00030206,PROD00070,1,172.57,Fashion,South,Australia,Completed,17.58
ORD00030207,PROD00416,5,153.55,Toys,East,Germany,Completed,192.73
ORD00030207,PROD00416,3,491,Books,East,Germany,Completed,192.73
ORD00030207,PROD00416,1,231.26,Electronics,East,Germany,Completed,192.73
ORD00030208,PROD00308,4,2547.56,Automotive,North,USA,Completed,20.95
ORD00030208,PROD00308,5,477.36,Sports,North,USA,Completed,20.95
ORD00030208,PROD00308,3,1556.91,Beauty,North,USA,Completed,20.95
ORD00030208,PROD00308,2,171.02,Automotive,North,USA,Completed,20.95
ORD00030208,PROD00308,1,311.19,Toys,North,USA,Completed,20.95
ORD00030209,PROD00109,3,145.53,Sports,East,Japan,Completed,52.24
ORD00030209,PROD00109,3,616.53,Sports,East,Japan,Completed,52.24
ORD00030209,PROD00109,3,524.34,Books,East,Japan,Completed,52.24
ORD00030209,PROD00109,1,109.51,Fashion,East,Japan,Completed,52.24
ORD00030210,PROD00198,4,786.28,Electronics,Central,Canada,Completed,13.78
ORD00030210,PROD00198,2,146.28,Beauty,Central,Canada,Completed,13.78
ORD00030210,PROD00198,1,185.8,Automotive,Central,Canada,Completed,13.78
ORD00030210,PROD00198,1,73.55,Fashion,Central,Canada,Completed,13.78
ORD00030210,PROD00198,1,140.87,Toys,Central,Canada,Completed,13.78
ORD00030211,PROD00295,2,349.82,Automotive,East,USA,Completed,152.07
ORD00030211,PROD00295,1,165.51,Books,East,USA,Completed,152.07
ORD00030211,PROD00295,3,225.21,Pet Supplies,East,USA,Completed,152.07
ORD00030211,PROD00295,1,55.19,Automotive,East,USA,Completed,152.07
ORD00030212,PROD00447,2,422.62,Toys,West,UK,Shipped,268.74
ORD00030212,PROD00447,5,358.29,Sports,West,UK,Shipped,268.74
ORD00030212,PROD00447,4,479.08,Office Supplies,West,UK,Shipped,268.74
ORD00030212,PROD00447,1,46.91,Automotive,West,UK,Shipped,268.74
ORD00030213,PROD00153,2,159.34,Office Supplies,North,Germany,Completed,244.21
ORD00030214,PROD00018,3,469.31,Toys,Central,Germany,Shipped,526.07
ORD00030215,PROD00239,1,142.77,Fashion,West,USA,Completed,52.36
ORD00030215,PROD00239,3,188.97,Fashion,West,USA,Completed,52.36
ORD00030215,PROD00239,4,620.93,Home & Kitchen,West,USA,Completed,52.36
ORD00030215,PROD00239,1,151.03,Beauty,West,USA,Completed,52.36
ORD00030216,PROD00122,2,229.21,Toys,West,USA,Completed,116.68
ORD00030216,PROD00122,2,178.1,Home & Kitchen,West,USA,Completed,116.68
ORD00030216,PROD00122,1,88.9,Books,West,USA,Completed,116.68
ORD00030217,PROD00103,4,113.62,Toys,West,UK,Completed,71.27
ORD00030217,PROD00103,1,310.44,Office Supplies,West,UK,Completed,71.27
ORD00030217,PROD00103,5,1432.89,Home & Kitchen,West,UK,Completed,71.27
ORD00030217,PROD00103,5,667.85,Books,West,UK,Completed,71.27
ORD00030217,PROD00103,1,49.67,Automotive,West,UK,Completed,71.27
ORD00030218,PROD00234,1,132.42,Automotive,North,Germany,Completed,51.17
ORD00030219,PROD00447,5,1056.55,Toys,East,USA,Completed,1469.98
ORD00030219,PROD00447,3,335.58,Electronics,East,USA,Completed,1469.98
ORD00030220,PROD00473,3,1005.67,Automotive,North,France,Completed,146.58
ORD00030220,PROD00473,2,361.42,Fashion,North,France,Completed,146.58
ORD00030220,PROD00473,4,328.13,Office Supplies,North,France,Completed,146.58
ORD00030220,PROD00473,1,299.68,Pet Supplies,North,France,Completed,146.58
ORD00030221,PROD00074,3,100.38,Home & Kitchen,East,Japan,Pending,256.36
ORD00030221,PROD00074,4,1601.84,Home & Kitchen,East,Japan,Pending,256.36
ORD00030221,PROD00074,5,558.8,Books,East,Japan,Pending,256.36
ORD00030221,PROD00074,1,55.95,Books,East,Japan,Pending,256.36
ORD00030222,PROD00322,5,329.13,Beauty,East,India,Completed,86.23
ORD00030222,PROD00322,4,1628.24,Home & Kitchen,East,India,Completed,86.23
ORD00030222,PROD00322,1,151.95,Beauty,East,India,Completed,86.23
ORD00030223,PROD00205,5,495.55,Toys,South,India,Completed,53.13
ORD00030223,PROD00205,5,529.4,Sports,South,India,Completed,53.13
ORD00030223,PROD00205,3,299.21,Pet Supplies,South,India,Completed,53.13
ORD00030223,PROD00205,1,190.18,Toys,South,India,Completed,53.13
ORD00030224,PROD00029,2,92,Home & Kitchen,North,Japan,Cancelled,33.39
ORD00030224,PROD00029,1,93.64,Beauty,North,Japan,Cancelled,33.39
ORD00030224,PROD00029,2,264.52,Beauty,North,Japan,Cancelled,33.39
ORD00030224,PROD00029,1,139.12,Fashion,North,Japan,Cancelled,33.39
ORD00030225,PROD00010,4,174.16,Office Supplies,North,India,Completed,724.5
ORD00030225,PROD00010,7,517.65,Home & Kitchen,North,India,Completed,724.5
ORD00030226,PROD00029,5,207,Home & Kitchen,South,Canada,Completed,7.3
ORD00030226,PROD00029,4,2001.08,Fashion,South,Canada,Completed,7.3
ORD00030226,PROD00029,3,337.47,Sports,South,Canada,Completed,7.3
ORD00030226,PROD00029,1,62.86,Home & Kitchen,South,Canada,Completed,7.3
ORD00030227,PROD00332,3,263.07,Office Supplies,East,India,Completed,488.15
ORD00030227,PROD00332,2,180.8,Automotive,East,India,Completed,488.15
ORD00030228,PROD00211,4,1872.24,Automotive,Central,Japan,Completed,74.69
ORD00030228,PROD00211,1,148.03,Books,Central,Japan,Completed,74.69
ORD00030228,PROD00211,3,115.34,Beauty,Central,Japan,Completed,74.69
ORD00030228,PROD00211,5,2002.3,Home & Kitchen,Central,Japan,Completed,74.69
ORD00030228,PROD00211,1,84.26,Beauty,Central,Japan,Completed,74.69
ORD00030229,PROD00129,1,235.62,Beauty,South,France,Completed,131.13
ORD00030230,PROD00202,5,452,Automotive,West,France,Completed,142.78
ORD00030230,PROD00202,5,697.25,Office Supplies,West,France,Completed,142.78
ORD00030230,PROD00202,5,3398.15,Home & Kitchen,West,France,Completed,142.78
ORD00030230,PROD00202,1,394.38,Automotive,West,France,Completed,142.78
ORD00030231,PROD00297,2,264.1,Pet Supplies,East,Germany,Completed,26.29
ORD00030231,PROD00297,3,669.65,Beauty,East,Germany,Completed,26.29
ORD00030231,PROD00297,3,450.12,Toys,East,Germany,Completed,26.29
ORD00030231,PROD00297,1,105.08,Home & Kitchen,East,Germany,Completed,26.29
ORD00030232,PROD00420,4,751.79,Books,South,Australia,Completed,20.5
ORD00030232,PROD00420,1,394.38,Automotive,South,Australia,Completed,20.5
ORD00030232,PROD00420,2,123.12,Pet Supplies,South,Australia,Completed,20.5
ORD00030232,PROD00420,1,88.69,Beauty,South,Australia,Completed,20.5
ORD00030233,PROD00404,5,537.6,Automotive,West,USA,Completed,560.94
ORD00030234,PROD00326,5,1975.55,Beauty,North,UK,Returned,84.69
ORD00030234,PROD00326,1,119.85,Toys,North,UK,Returned,84.69
ORD00030235,PROD00348,1,144.67,Home & Kitchen,North,UK,Cancelled,169.13
ORD00030235,PROD00348,2,148.54,Toys,North,UK,Cancelled,169.13
ORD00030235,PROD00348,1,320.16,Books,North,UK,Cancelled,169.13
ORD00030236,PROD00473,1,394.38,Automotive,South,Germany,Completed,37.33
ORD00030237,PROD00448,3,693.55,Automotive,Central,Germany,Completed,5.36
ORD00030237,PROD00448,4,354.08,Office Supplies,Central,Germany,Completed,5.36
ORD00030237,PROD00448,1,136.2,Home & Kitchen,Central,Germany,Completed,5.36
ORD00030238,PROD00189,1,171.84,Sports,South,Canada,Completed,86.65
ORD00030238,PROD00189,2,417.89,Toys,South,Canada,Completed,86.65
ORD00030238,PROD00189,1,93.58,Books,South,Canada,Completed,86.65
ORD00030239,PROD00178,3,265.98,Sports,East,UK,Completed,210.98
ORD00030239,PROD00178,1,61.05,Office Supplies,East,UK,Completed,210.98
ORD00030240,PROD00076,5,549.95,Electronics,North,USA,Completed,385.53
ORD00030240,PROD00076,1,171.67,Fashion,North,USA,Completed,385.53
ORD00030241,PROD00043,4,179.13,Books,South,UK,Completed,209.72
ORD00030241,PROD00043,1,227.35,Home & Kitchen,South,UK,Completed,209.72
ORD00030242,PROD00188,2,1007.96,Pet Supplies,East,India,Completed,223.47
ORD00030242,PROD00188,1,96.51,Office Supplies,East,India,Completed,223.47
ORD00030243,PROD00444,2,287.24,Toys,South,Germany,Completed,17.82
ORD00030243,PROD00444,1,481.35,Books,South,Germany,Completed,17.82
ORD00030244,PROD00043,5,200.34,Books,North,Japan,Completed,21.19
ORD00030244,PROD00043,1,104.99,Automotive,North,Japan,Completed,21.19
ORD00030245,PROD00312,2,730.26,Office Supplies,West,Canada,Completed,24.02
ORD00030245,PROD00312,2,56.52,Home & Kitchen,West,Canada,Completed,24.02
ORD00030245,PROD00312,2,293.22,Home & Kitchen,West,Canada,Completed,24.02
ORD00030245,PROD00312,4,1141.11,Toys,West,Canada,Completed,24.02
ORD00030245,PROD00312,1,407.06,Home & Kitchen,West,Canada,Completed,24.02
ORD00030246,PROD00295,1,174.91,Automotive,North,Australia,Pending,189.72
ORD00030246,PROD00295,2,179.19,Sports,North,Australia,Pending,189.72
ORD00030246,PROD00295,1,141.84,Automotive,North,Australia,Pending,189.72
ORD00030247,PROD00012,2,190.02,Automotive,Central,Germany,Shipped,120.03
ORD00030247,PROD00012,1,40.75,Books,Central,Germany,Shipped,120.03
ORD00030247,PROD00012,1,231.73,Office Supplies,Central,Germany,Shipped,120.03
ORD00030248,PROD00095,3,116.59,Beauty,Central,UK,Completed,41.7
ORD00030248,PROD00095,3,137.94,Sports,Central,UK,Completed,41.7
ORD00030248,PROD00095,1,50.31,Sports,Central,UK,Completed,41.7
ORD00030249,PROD00058,5,328.01,Toys,West,Australia,Completed,2.17
ORD00030249,PROD00058,3,520.62,Pet Supplies,West,Australia,Completed,2.17
ORD00030249,PROD00058,1,106.57,Sports,West,Australia,Completed,2.17
ORD00030250,PROD00028,5,872.82,Sports,Central,Germany,Completed,249.81
ORD00030250,PROD00028,4,2151.94,Books,Central,Germany,Completed,249.81
ORD00030250,PROD00028,5,776.16,Home & Kitchen,Central,Germany,Completed,249.81
ORD00030250,PROD00028,1,109.99,Electronics,Central,Germany,Completed,249.81
ORD00030251,PROD00148,5,598.85,Office Supplies,South,India,Completed,293.76
ORD00030251,PROD00148,1,193.32,Books,South,India,Completed,293.76
ORD00030252,PROD00098,4,413.56,Sports,West,Japan,Completed,203.76
ORD00030252,PROD00098,3,1634.42,Fashion,West,Japan,Completed,203.76
ORD00030252,PROD00098,1,30.47,Pet Supplies,West,Japan,Completed,203.76
ORD00030253,PROD00186,5,436.05,Fashion,Central,France,Completed,60.36
ORD00030253,PROD00186,1,62.99,Fashion,Central,France,Completed,60.36
ORD00030253,PROD00186,1,379.23,Office Supplies,Central,France,Completed,60.36
ORD00030254,PROD00240,5,4491.87,Home & Kitchen,South,Germany,Completed,238.37
ORD00030254,PROD00240,1,72.54,Pet Supplies,South,Germany,Completed,238.37
ORD00030255,PROD00017,1,89.05,Home & Kitchen,North,USA,Completed,498.94
ORD00030255,PROD00017,9,361.91,Pet Supplies,North,USA,Completed,498.94
ORD00030256,PROD00263,5,232.18,Office Supplies,South,Canada,Completed,102.48
ORD00030256,PROD00263,2,347.82,Automotive,South,Canada,Completed,102.48
ORD00030256,PROD00263,4,592.31,Fashion,South,Canada,Completed,102.48
ORD00030256,PROD00263,3,247.56,Fashion,South,Canada,Completed,102.48
ORD00030256,PROD00263,1,79.36,Home & Kitchen,South,Canada,Completed,102.48
ORD00030257,PROD00245,5,1735.65,Fashion,West,Japan,Completed,207.89
ORD00030257,PROD00245,4,145.12,Beauty,West,Japan,Completed,207.89
ORD00030257,PROD00245,3,300.22,Home & Kitchen,West,Japan,Completed,207.89
ORD00030257,PROD00245,1,49.15,Electronics,West,Japan,Completed,207.89
ORD00030257,PROD00245,1,133.57,Books,West,Japan,Completed,207.89
ORD00030258,PROD00465,1,314.95,Pet Supplies,North,Japan,Completed,103.03
ORD00030259,PROD00420,1,197.84,Books,East,UK,Completed,45.46
ORD00030260,PROD00236,4,245.62,Automotive,West,Australia,Completed,454.25
ORD00030260,PROD00236,5,603.5,Pet Supplies,West,Australia,Completed,454.25
ORD00030260,PROD00236,5,790.47,Office Supplies,West,Australia,Completed,454.25
ORD00030260,PROD00236,1,127.8,Sports,West,Australia,Completed,454.25
ORD00030260,PROD00236,1,136.3,Sports,West,Australia,Completed,454.25
ORD00030261,PROD00368,1,205.06,Home & Kitchen,South,Germany,Completed,178.4
ORD00030261,PROD00368,1,111.46,Books,South,Germany,Completed,178.4
ORD00030262,PROD00434,3,339.45,Pet Supplies,West,Japan,Completed,90.38
ORD00030262,PROD00434,1,163.86,Home & Kitchen,West,Japan,Completed,90.38
ORD00030263,PROD00336,1,243.93,Office Supplies,South,Australia,Completed,28.5
ORD00030263,PROD00336,4,201.24,Sports,South,Australia,Completed,28.5
ORD00030263,PROD00336,4,2075.88,Beauty,South,Australia,Completed,28.5
ORD00030263,PROD00336,5,442.6,Office Supplies,South,Australia,Completed,28.5
ORD00030263,PROD00336,1,100.12,Electronics,South,Australia,Completed,28.5
ORD00030264,PROD00208,3,334.68,Office Supplies,East,France,Completed,414.88
ORD00030264,PROD00208,1,61.56,Pet Supplies,East,France,Completed,414.88
ORD00030265,PROD00151,4,157.69,Beauty,Central,USA,Completed,90.6
ORD00030265,PROD00151,3,265.56,Office Supplies,Central,USA,Completed,90.6
ORD00030265,PROD00151,1,211.31,Toys,Central,USA,Completed,90.6
ORD00030266,PROD00250,1,42.45,Pet Supplies,North,India,Completed,24.8
ORD00030266,PROD00250,1,62.99,Fashion,North,India,Completed,24.8
ORD00030267,PROD00367,2,249.58,Books,South,Australia,Completed,222.52
ORD00030267,PROD00367,3,481.05,Sports,South,Australia,Completed,222.52
ORD00030267,PROD00367,1,46,Home & Kitchen,South,Australia,Completed,222.52
ORD00030267,PROD00367,1,38.24,Books,South,Australia,Completed,222.52
ORD00030268,PROD00352,5,256.2,Pet Supplies,North,USA,Completed,269.73
ORD00030268,PROD00352,3,1487.79,Fashion,North,USA,Completed,269.73
ORD00030268,PROD00352,3,862.23,Toys,North,USA,Completed,269.73
ORD00030268,PROD00352,4,770.76,Home & Kitchen,North,USA,Completed,269.73
ORD00030268,PROD00352,1,20.64,Fashion,North,USA,Completed,269.73
ORD00030269,PROD00397,2,201.35,Electronics,West,Canada,Completed,19.06
ORD00030269,PROD00397,3,708.96,Toys,West,Canada,Completed,19.06
ORD00030269,PROD00397,4,376.62,Toys,West,Canada,Completed,19.06
ORD00030269,PROD00397,2,219.64,Books,West,Canada,Completed,19.06
ORD00030269,PROD00397,1,83.17,Fashion,West,Canada,Completed,19.06
ORD00030270,PROD00097,1,101.49,Books,West,UK,Completed,127.21
ORD00030271,PROD00095,1,41.15,Beauty,South,USA,Completed,2.21
ORD00030271,PROD00095,1,173.91,Automotive,South,USA,Completed,2.21
ORD00030272,PROD00405,3,626.84,Toys,West,Australia,Shipped,328.49
ORD00030272,PROD00405,1,271.98,Automotive,West,Australia,Shipped,328.49
ORD00030272,PROD00405,1,148.53,Electronics,West,Australia,Shipped,328.49
ORD00030273,PROD00087,5,423.15,Home & Kitchen,East,UK,Completed,563.54
ORD00030273,PROD00087,4,338.52,Home & Kitchen,East,UK,Completed,563.54
ORD00030273,PROD00087,3,277.85,Fashion,East,UK,Completed,563.54
ORD00030273,PROD00087,1,84.23,Sports,East,UK,Completed,563.54
ORD00030274,PROD00487,4,634.9,Beauty,South,UK,Completed,450.49
ORD00030274,PROD00487,2,137.18,Pet Supplies,South,UK,Completed,450.49
ORD00030274,PROD00487,1,115.15,Fashion,South,UK,Completed,450.49
ORD00030275,PROD00241,4,308.79,Sports,West,Australia,Completed,57.82
ORD00030275,PROD00241,1,274,Office Supplies,West,Australia,Completed,57.82
ORD00030276,PROD00425,5,270.2,Toys,East,UK,Completed,54.41
ORD00030276,PROD00425,3,465.99,Books,East,UK,Completed,54.41
ORD00030276,PROD00425,2,231.84,Books,East,UK,Completed,54.41
ORD00030276,PROD00425,4,625.4,Electronics,East,UK,Completed,54.41
ORD00030276,PROD00425,1,98.25,Automotive,East,UK,Completed,54.41
ORD00030277,PROD00153,3,265.56,Office Supplies,North,Germany,Completed,278.89
ORD00030278,PROD00061,4,678,Office Supplies,South,UK,Completed,942.37
ORD00030278,PROD00061,3,141.42,Books,South,UK,Completed,942.37
ORD00030278,PROD00061,1,197.84,Books,South,UK,Completed,942.37
ORD00030279,PROD00168,1,196.39,Fashion,South,Germany,Pending,34.53
ORD00030280,PROD00419,3,840.21,Toys,North,Japan,Completed,266.74
ORD00030280,PROD00419,4,273.72,Beauty,North,Japan,Completed,266.74
ORD00030280,PROD00419,1,37.15,Beauty,North,Japan,Completed,266.74
ORD00030281,PROD00361,5,575.75,Fashion,South,Japan,Completed,41.81
ORD00030281,PROD00361,2,332.08,Books,South,Japan,Completed,41.81
ORD00030281,PROD00361,5,893.85,Beauty,South,Japan,Completed,41.81
ORD00030281,PROD00361,1,80.4,Home & Kitchen,South,Japan,Completed,41.81
ORD00030282,PROD00069,1,40.89,Books,West,Australia,Completed,160.22
ORD00030282,PROD00069,1,163.67,Fashion,West,Australia,Completed,160.22
ORD00030283,PROD00497,3,221.61,Books,East,India,Completed,108.4
ORD00030283,PROD00497,4,296.88,Beauty,East,India,Completed,108.4
ORD00030283,PROD00497,5,454.34,Fashion,East,India,Completed,108.4
ORD00030283,PROD00497,2,110.26,Books,East,India,Completed,108.4
ORD00030283,PROD00497,1,112.71,Home & Kitchen,East,India,Completed,108.4
ORD00030284,PROD00060,5,1010.66,Office Supplies,East,Australia,Completed,907.77
ORD00030284,PROD00060,1,40.31,Beauty,East,Australia,Completed,907.77
ORD00030285,PROD00152,4,654.68,Fashion,South,UK,Completed,66.39
ORD00030285,PROD00152,4,422.75,Office Supplies,South,UK,Completed,66.39
ORD00030285,PROD00152,3,132.57,Office Supplies,South,UK,Completed,66.39
ORD00030285,PROD00152,4,2075.88,Beauty,South,UK,Completed,66.39
ORD00030285,PROD00152,1,105.47,Books,South,UK,Completed,66.39
ORD00030286,PROD00400,4,349.9,Pet Supplies,South,France,Completed,239.82
ORD00030286,PROD00400,1,116.53,Automotive,South,France,Completed,239.82
ORD00030287,PROD00419,1,311.19,Toys,Central,USA,Completed,688.51
ORD00030287,PROD00419,3,1137.69,Office Supplies,Central,USA,Completed,688.51
ORD00030287,PROD00419,1,169.5,Office Supplies,Central,USA,Completed,688.51
ORD00030288,PROD00434,4,452.6,Pet Supplies,North,Germany,Completed,81.56
ORD00030288,PROD00434,5,732.87,Beauty,North,Germany,Completed,81.56
ORD00030288,PROD00434,4,398.2,Home & Kitchen,North,Germany,Completed,81.56
ORD00030288,PROD00434,1,318.84,Toys,North,Germany,Completed,81.56
ORD00030289,PROD00054,5,2035.3,Home & Kitchen,North,UK,Completed,367.43
ORD00030289,PROD00054,1,100.12,Electronics,North,UK,Completed,367.43
ORD00030289,PROD00054,3,477.18,Books,North,UK,Completed,367.43
ORD00030289,PROD00054,1,29.9,Toys,North,UK,Completed,367.43
ORD00030290,PROD00279,4,243.76,Toys,South,France,Completed,19.36
ORD00030290,PROD00279,1,106.35,Books,South,France,Completed,19.36
ORD00030291,PROD00026,3,297.48,Automotive,East,Japan,Completed,1100.18
ORD00030291,PROD00026,3,265.56,Office Supplies,East,Japan,Completed,1100.18
ORD00030291,PROD00026,4,625.4,Electronics,East,Japan,Completed,1100.18
ORD00030291,PROD00026,3,262.65,Fashion,East,Japan,Completed,1100.18
ORD00030291,PROD00026,1,93.39,Home & Kitchen,East,Japan,Completed,1100.18
ORD00030292,PROD00301,4,659.76,Automotive,Central,Germany,Completed,63.45
ORD00030292,PROD00301,1,495.93,Fashion,Central,Germany,Completed,63.45
ORD00030292,PROD00301,1,62.87,Beauty,Central,Germany,Completed,63.45
ORD00030293,PROD00476,3,222.66,Beauty,South,France,Completed,1063.9
ORD00030293,PROD00476,3,262.79,Sports,South,France,Completed,1063.9
ORD00030293,PROD00476,5,342.94,Pet Supplies,South,France,Completed,1063.9
ORD00030293,PROD00476,1,255.8,Home & Kitchen,South,France,Completed,1063.9
ORD00030294,PROD00256,1,111.76,Books,Central,UK,Cancelled,44.64
ORD00030295,PROD00408,2,390.47,Sports,West,India,Completed,176.73
ORD00030295,PROD00408,3,3170.73,Home & Kitchen,West,India,Completed,176.73
ORD00030295,PROD00408,3,247.56,Fashion,West,India,Completed,176.73
ORD00030295,PROD00408,1,453.58,Pet Supplies,West,India,Completed,176.73
ORD00030296,PROD00263,2,87.98,Office Supplies,North,France,Completed,48.95
ORD00030296,PROD00263,4,465.08,Books,North,France,Completed,48.95
ORD00030296,PROD00263,1,255.8,Home & Kitchen,North,France,Completed,48.95
ORD00030296,PROD00263,1,102.59,Pet Supplies,North,France,Completed,48.95
ORD00030296,PROD00263,1,63.2,Beauty,North,France,Completed,48.95
ORD00030297,PROD00102,1,192.69,Home & Kitchen,West,Germany,Pending,241.72
ORD00030298,PROD00118,2,1000.54,Fashion,Central,USA,Completed,68.51
ORD00030298,PROD00118,1,63.13,Toys,Central,USA,Completed,68.51
ORD00030298,PROD00118,1,184.82,Sports,Central,USA,Completed,68.51
ORD00030299,PROD00255,4,374.32,Books,Central,Germany,Completed,490.81
ORD00030299,PROD00255,1,1056.91,Home & Kitchen,Central,Germany,Completed,490.81
ORD00030300,PROD00245,1,347.13,Fashion,North,Canada,Completed,126.81
ORD00030301,PROD00064,3,122.25,Books,West,India,Completed,133.4
ORD00030302,PROD00283,5,1176.65,Books,West,Canada,Completed,31.74
ORD00030302,PROD00283,1,178.77,Beauty,West,Canada,Completed,31.74
ORD00030303,PROD00278,5,501.2,Automotive,West,Germany,Completed,602.28
ORD00030304,PROD00405,1,245.82,Toys,North,Japan,Completed,83.34
ORD00030304,PROD00405,3,412.31,Home & Kitchen,North,Japan,Completed,83.34
ORD00030304,PROD00405,5,704.35,Toys,North,Japan,Completed,83.34
ORD00030304,PROD00405,4,330.08,Fashion,North,Japan,Completed,83.34
ORD00030304,PROD00405,1,62.13,Electronics,North,Japan,Completed,83.34
ORD00030305,PROD00289,3,277.16,Pet Supplies,West,Germany,Completed,563.01
ORD00030305,PROD00289,1,27.64,Toys,West,Germany,Completed,563.01
ORD00030305,PROD00289,3,444.09,Books,West,Germany,Completed,563.01
